-600,584,-464
-608,600,-504
-608,592,-480
-616,592,-520
-616,592,-488
-624,584,-504
-608,608,-480
-608,608,-528
-608,600,-480
-600,592,-488
-600,616,-488
-608,576,-488
-600,592,-552
-616,608,-552
-680,568,-552
-696,544,-384
-704,544,-240
-800,536,-352
-832,592,-224
-904,632,-56
-960,616,24
-976,568,-56
-1000,504,-48
-992,544,56
-1032,2600,-904
256,984,552
-32,1040,-8
-656,816,48
-752,600,136
-848,472,40
-912,424,0
-976,368,144
-984,344,192
-952,352,112
-928,328,72
-952,296,88
-984,304,80
-1008,320,-32
-1040,384,-72
-1024,496,-88
-1000,776,-24
-928,968,88
-848,1008,128
-792,1008,152
-744,1000,224
-688,960,224
-640,944,312
-568,856,456
-472,824,752
-392,808,1080
-976,1416,352
-1272,400,936
-1168,784,312
-1352,1392,-584
-1312,2040,-488
-888,1976,-448
-448,1376,-112
-24,280,400
0,-152,272
-192,-104,80
-352,112,-240
-480,992,-128
-432,1584,-272
-320,1728,-216
-232,1592,-616
-144,1264,48
-56,1008,296
-424,1648,736
-432,904,-328
-376,-144,-192
-192,-816,-112
64,-1144,-312
-736,2736,-816
-816,2352,-48
-432,1656,-304
-224,88,-208
24,-880,384
8,-1224,832
-288,1424,72
-544,1616,-528
-208,1312,-544
48,408,-400
192,160,24
56,664,288
-232,920,-80
-320,984,48
-376,936,56
-360,792,56
-392,648,224
-568,448,88
-856,344,-16
-1056,424,56
-1280,520,80
-1368,528,280
-1416,400,232
-1384,208,184
-1216,232,-32
-1136,408,32
-1008,480,64
-968,440,96
-984,400,96
-1000,360,104
-1008,360,120
-1000,328,224
-1000,312,192
-1008,280,280
-944,296,344
-840,304,320
-912,272,304
-1080,248,352
-1192,200,168
-1176,56,216
-1032,-8,288
-992,64,192
-912,112,88
-792,104,240
-776,152,64
-792,208,80
-856,256,64
-928,288,96
